Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 17_level_0,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,Sfty,Awards
573,Lonie Paxton,26,NWE,LS,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0,
574,Ed Perry,30,MIA,TE,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,4.0,2.0,0.0,0,
575,Shaun Phillips,23,SDG,LB,16,0,1,0,0,0,3.0,0,0,2,0,0,4.0,27.0,21.0,6.0,2.0,0,
576,Bryan Pittman,27,HOU,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
577,Scott Player,35,ARI,P,16,0,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
578,Ryan Pontbriand,25,CLE,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
579,Kelvin Pritchett,35,DET,DT,16,0,0,0,0,0,1.0,0,0,0,0,0,1.0,17.0,10.0,7.0,3.0,0,
580,Neil Rackers,28,ARI,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.0,5.0,0.0,0.0,0,
581,Derek Rackley,27,ATL,TE,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
582,Wali Rainer,27,DET,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,22.0,13.0,9.0,0.0,0,
583,James Reed,27,NYJ,DT,16,0,0,0,0,0,0.0,0,0,0,0,0,2.0,19.0,13.0,6.0,3.0,0,
584,Jeff Reed,25,PIT,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
585,Dominic Rhodes,25,IND,RB,16,0,0,0,0,0,0.0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
586,Kris Richard,26,SEA,DB,16,0,0,0,0,0,1.0,1,0,0,0,0,0.0,35.0,30.0,5.0,0.0,0,
587,Jeff Robinson,34,DAL,TE,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,1.0,2.0,0.0,0,
588,Todd Sauerbrun,31,CAR,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
589,Mike Schneck,27,PIT,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0,
590,Mike Scifres,24,SDG,P,16,0,0,0,0,0,0.0,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0,
591,Josh Scobee,22,JAX,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
592,Hunter Smith,27,IND,P,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,2.0,0.0,2.0,0.0,0,
593,Justin Snow,28,IND,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.0,3.0,2.0,0.0,0,
594,Nick Sorensen,26,JAX,DB,16,0,0,0,0,0,0.0,1,0,0,0,0,0.0,12.0,10.0,2.0,0.0,0,
595,Brad St. Louis,28,CIN,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,2.0,1.0,0.0,0,
596,Josh Stamer,27,BUF,LB,16,0,1,0,0,0,1.0,0,0,0,0,0,0.0,24.0,17.0,7.0,2.0,0,
597,Gary Stills,30,KAN,DE,16,0,0,0,0,0,0.0,0,0,2,0,0,2.5,30.0,27.0,3.0,3.0,0,
598,David Terrell,29,OAK,DB,16,0,0,0,0,0,2.0,0,0,0,0,0,0.0,18.0,15.0,3.0,2.0,0,
599,Kalen Thornton,22,DAL,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,17.0,14.0,3.0,0.0,0,
600,Larry Tripplett,25,IND,DT,16,0,0,0,0,0,0.0,1,0,0,0,0,0.0,29.0,26.0,3.0,4.0,0,
601,Tom Tupa,38,WAS,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
602,Lawrence Tynes,26,KAN,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
603,Artie Ulmer,31,ATL,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,14.0,13.0,1.0,0.0,0,
604,Adam Vinatieri,32,NWE,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,"PB,AP-1"
605,Al Wallace,30,CAR,DE,16,0,0,0,0,0,0.0,2,0,1,0,0,1.0,26.0,23.0,3.0,3.0,0,
606,Kevin Walter,23,CIN,WR,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,12.0,12.0,0.0,0.0,0,
607,Kenny Watson,26,CIN,RB,16,0,0,0,0,0,0.0,0,2,1,0,0,0.0,14.0,9.0,5.0,1.0,0,
608,Eric Westmoreland,27,CLE,LB,16,0,0,0,0,0,1.0,1,0,1,0,0,0.0,20.0,14.0,6.0,1.0,0,
609,Jeff Wilkins,32,STL,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,9.0,7.0,2.0,0.0,0,
610,Marcus Wilkins,24,CIN,LB,16,0,0,0,0,0,0.0,2,0,2,0,0,0.0,22.0,13.0,9.0,0.0,0,
611,Kenny Wright,27,HOU,DB,16,0,0,0,0,0,0.0,0,0,0,0,0,1.0,13.0,11.0,2.0,1.0,0,
612,Kenyatta Wright,26,NYJ,LB,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,13.0,8.0,5.0,0.0,0,
613,Tyler Brayton,25,OAK,LDE,15,15,1,24,0,24,7.0,0,0,0,0,0,2.5,45.0,37.0,8.0,4.0,0,
614,Drew Brees,25,SDG,QB,15,15,0,0,0,0,0.0,0,7,3,-9,0,0.0,0.0,0.0,0.0,0.0,0,"PB,AP OPoY-5,AP CPoY-1"
615,Brentson Buckner,33,CAR,LDT,15,15,1,8,0,8,5.0,1,0,0,0,0,3.5,41.0,27.0,14.0,5.0,0,
616,Leonardo Carson,27,DAL,LDT,15,15,0,0,0,0,0.0,0,0,1,0,0,0.5,43.0,29.0,14.0,4.0,0,
617,Chris Chambers,26,MIA,WR,15,15,0,0,0,0,0.0,0,1,0,-5,0,0.0,0.0,0.0,0.0,0.0,0,
618,Keary Colbert,22,CAR,WR,15,15,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
619,James Darling,30,ARI,RLB,15,15,1,65,0,65,6.0,2,1,0,0,0,1.0,95.0,77.0,18.0,8.0,0,
620,Leonard Davis,26,ARI,LT,15,15,0,0,0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
621,Brian Dawkins,31,PHI,FS,15,15,4,40,0,32,12.0,2,0,1,0,0,3.0,70.0,62.0,8.0,3.0,0,"PB,AP-1"
622,Shaun Ellis,27,NYJ,LDE,15,15,0,0,0,0,4.0,2,0,1,0,0,11.0,57.0,39.0,18.0,11.0,0,
623,Carlos Emmons,31,NYG,LLB,15,15,0,0,0,0,3.0,0,0,0,0,0,1.0,97.0,62.0,35.0,3.0,0,
624,Randall Godfrey,31,SDG,RILB,15,15,0,0,0,0,3.0,3,0,1,0,0,2.0,87.0,68.0,19.0,7.0,0,
625,Ahman Green,27,GNB,RB,15,15,0,0,0,0,0.0,0,7,2,0,0,0.0,0.0,0.0,0.0,0.0,0,PB
626,Cornelius Griffin,28,WAS,RDT,15,15,0,0,0,0,6.0,0,0,1,0,0,6.0,70.0,56.0,14.0,21.0,0,
627,Justin Hartwig,26,TEN,C,15,15,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
628,Pete Kendall,31,NYJ,LG,15,15,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
629,Ray Lewis,29,BAL,RILB,15,15,0,0,0,0,6.0,1,0,2,0,0,1.0,147.0,101.0,46.0,6.0,0,"PB,AP-1,AP DPoY-5"
630,John Lynch,33,DEN,FS,15,15,1,2,0,2,10.0,3,0,0,0,0,2.0,66.0,49.0,17.0,3.0,0,PB
631,Donovan McNabb,28,PHI,QB,15,15,0,0,0,0,0.0,0,8,1,-6,0,0.0,0.0,0.0,0.0,0.0,0,PB
632,Joey Porter,27,PIT,ROLB,15,15,1,3,0,3,12.0,3,0,0,0,0,7.0,54.0,37.0,17.0,9.0,0,"PB,AP-2"
633,Clinton Portis,23,WAS,RB,15,15,0,0,0,0,0.0,0,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
634,Shelton Quarles,33,TAM,MLB,15,15,0,0,0,0,3.0,0,0,0,0,0,3.5,104.0,71.0,33.0,3.0,0,
635,Fred Robbins,27,NYG,RDT,15,15,1,13,0,13,2.0,2,0,0,0,0,5.0,45.0,36.0,9.0,11.0,0,
636,Richard Seymour,25,NWE,RDE,15,15,0,0,0,0,1.0,1,0,1,68,1,5.0,40.0,25.0,15.0,5.0,0,"PB,AP-1"
637,Kevin Shaffer,24,ATL,LT,15,15,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
638,Lito Sheppard,23,PHI,LCB,15,15,5,172,2,101,15.0,0,0,0,0,0,1.0,56.0,52.0,4.0,2.0,0,"PB,AP-1"
639,Jeremy Shockey,24,NYG,TE,15,15,0,0,0,0,0.0,0,1,0,0,0,0.0,,,,,0,
640,Brian Simmons,29,CIN,RLB,15,15,2,61,1,50,4.0,3,0,1,18,0,1.0,107.0,76.0,31.0,2.0,0,
641,Emmitt Smith,35,ARI,RB,15,15,0,0,0,0,0.0,0,4,2,4,0,0.0,0.0,0.0,0.0,0.0,0,
642,Fred Smoot,25,WAS,RCB,15,15,3,17,0,17,13.0,2,0,1,0,0,0.0,61.0,55.0,6.0,2.0,0,
643,Shawn Springs,29,WAS,LCB,15,15,5,117,0,38,12.0,1,0,0,0,0,6.0,64.0,52.0,12.0,6.0,0,
644,Patrick Surtain,28,MIA,LCB,15,15,4,2,0,2,11.0,0,0,2,8,0,1.0,58.0,40.0,18.0,4.0,0,PB
645,LaDainian Tomlinson,25,SDG,RB,15,15,0,0,0,0,0.0,0,6,2,0,0,0.0,0.0,0.0,0.0,0.0,0,"PB,AP-1,AP OPoY-5"
646,Deshea Townsend,29,PIT,RCB,15,15,4,54,1,39,11.0,1,0,1,0,0,4.0,56.0,47.0,9.0,3.0,0,
647,Michael Vick,24,ATL,QB,15,15,0,0,0,0,0.0,0,16,4,-5,0,0.0,0.0,0.0,0.0,0.0,0,"PB,AP MVP-2,AP OPoY-5,AP CPoY-6"
648,Gary Walker,31,HOU,LDE,15,15,0,0,0,0,4.0,1,0,0,0,0,0.5,30.0,20.0,10.0,4.0,0,
649,Domanick Williams,24,HOU,RB,15,15,0,0,0,0,0.0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
650,Jamal Williams,28,SDG,NT,15,15,0,0,0,0,4.0,0,0,0,0,0,4.0,32.0,25.0,7.0,4.0,0,AP-2
651,Brian Young,27,NOR,RDT,15,15,0,0,0,0,0.0,0,0,1,0,0,2.5,59.0,40.0,19.0,7.0,0,
652,Kevan Barlow,25,SFO,RB,15,14,0,0,0,0,0.0,0,2,0,0,0,0.0,,,,,0,
653,Dwayne Carswell,32,DEN,TE,15,14,0,0,0,0,0.0,0,0,1,0,0,0.0,,,,,0,
654,Corey Dillon,30,NWE,RB,15,14,0,0,0,0,0.0,0,5,1,0,0,0.0,,,,,0,"PB,AP CPoY-5"
655,Anthony Henry,28,CLE,LCB,15,14,4,83,0,51,12.0,0,0,0,0,0,0.0,76.0,67.0,9.0,1.0,0,
656,Kevin Jones,22,DET,RB,15,14,0,0,0,0,0.0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
657,Brad Kassell,24,TEN,MLB,15,14,0,0,0,0,1.0,1,0,1,0,0,0.0,104.0,76.0,28.0,4.0,0,
658,Chris McAlister,27,BAL,LCB,15,14,1,51,1,51,9.0,0,0,2,65,1,0.0,46.0,42.0,4.0,2.0,0,"PB,AP-2"
659,Rob Morris,29,IND,MLB,15,14,1,17,0,17,2.0,1,0,0,0,0,3.0,77.0,54.0,23.0,5.0,0,
660,Santana Moss,25,NYJ,WR,15,14,0,0,0,0,0.0,0,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
661,Hannibal Navies,27,GNB,LLB,15,14,0,0,0,0,0.0,0,0,0,0,0,0.5,47.0,37.0,10.0,4.0,0,
662,Keith Newman,27,MIN,LLB,15,14,0,0,0,0,3.0,0,0,0,0,0,3.5,48.0,36.0,12.0,4.0,0,
663,Orpheus Roye,31,CLE,RDT,15,14,0,0,0,0,5.0,0,0,0,0,0,1.0,38.0,30.0,8.0,3.0,0,
664,Amani Toomer,30,NYG,WR,15,14,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
665,Eugene Wilson,24,NWE,FS,15,14,4,51,0,24,7.0,2,0,2,0,0,0.0,69.0,59.0,10.0,1.0,0,
666,Dallas Clark,25,IND,TE,15,13,0,0,0,0,0.0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
667,Desmond Clark,27,CHI,TE,15,13,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
668,William Green,25,CLE,RB,15,13,0,0,0,0,0.0,0,3,0,0,0,0.0,1.0,0.0,1.0,0.0,0,
669,Eric Parker,25,SDG,WR,15,13,0,0,0,0,0.0,0,5,4,-14,0,0.0,0.0,0.0,0.0,0.0,0,
670,Tommy Polley,26,STL,LLB,15,13,0,0,0,0,6.0,1,0,0,0,0,2.0,79.0,66.0,13.0,5.0,0,
671,Darren Sharper,29,GNB,FS,15,13,4,97,2,43,7.0,2,0,1,15,1,0.0,72.0,59.0,13.0,1.0,0,
672,Ryan Sims,24,KAN,LDT,15,13,0,0,0,0,0.0,0,0,0,0,0,2.0,15.0,13.0,2.0,5.0,0,
673,Daryl Smith,22,JAX,LLB,15,13,1,0,0,0,4.0,0,0,1,0,0,2.0,52.0,44.0,8.0,6.0,1,
674,Sean Taylor,21,WAS,FS,15,13,4,85,0,45,15.0,2,0,0,0,0,1.0,78.0,61.0,17.0,3.0,0,AP DRoY-4
675,Terreal Bierria,24,SEA,SS,15,12,1,10,0,10,5.0,1,0,0,0,0,0.0,75.0,52.0,23.0,1.0,0,
676,Kevin Mathis,30,ATL,RCB/LCB,15,12,2,101,2,66,8.0,0,0,0,0,0,0.0,65.0,60.0,5.0,1.0,0,
677,Kawika Mitchell,25,KAN,MLB,15,12,0,0,0,0,3.0,1,0,2,39,1,1.0,74.0,60.0,14.0,9.0,0,
678,Ryan Clark,25,WAS,SS,15,11,0,0,0,0,1.0,0,0,0,0,0,0.0,81.0,65.0,16.0,2.0,0,
679,Karlos Dansby,23,ARI,LLB,15,11,1,2,0,2,5.0,1,0,3,0,0,5.0,61.0,44.0,17.0,7.0,0,AP DRoY-6
680,Greg Favors,30,JAX,RDE,15,11,0,0,0,0,4.0,0,0,0,0,0,5.5,36.0,25.0,11.0,7.0,1,
681,Jared Allen,22,KAN,RDE,15,10,0,0,0,0,0.0,0,0,0,0,0,9.0,31.0,29.0,2.0,10.0,0,AP DRoY-5
682,Corey Bradford,29,HOU,WR,15,10,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
683,Kris Mangum,31,CAR,TE,15,10,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
684,Randall Gay,22,NWE,RCB,15,9,2,23,0,13,6.0,0,1,2,41,1,0.0,34.0,29.0,5.0,1.0,0,
685,Wayne Lucier,25,NYG,RG,15,9,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
686,Joe Salave'a,29,WAS,LDT,15,9,0,0,0,0,2.0,1,0,0,0,0,2.0,20.0,17.0,3.0,4.0,0,
687,Steve Edwards,25,CHI,RG,15,8,0,0,0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
688,Langston Moore,23,CIN,DT,15,8,0,0,0,0,0.0,1,0,0,0,0,1.0,31.0,22.0,9.0,4.0,0,
689,Aaron Shea,28,CLE,TE,15,8,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,3.0,1.0,0.0,0,
690,Duane Starks,30,ARI,LCB,15,8,3,46,1,41,12.0,1,0,2,2,0,1.0,58.0,53.0,5.0,1.0,0,
691,Nick Greisen,25,NYG,RLB,15,7,0,0,0,0,6.0,1,0,1,0,0,2.0,80.0,61.0,19.0,2.0,0,
692,Lance Legree,27,NYG,LDE,15,7,0,0,0,0,0.0,0,0,0,0,0,2.0,53.0,34.0,19.0,3.0,0,
693,Jerome Pathon,29,NOR,WR,15,7,0,0,0,0,0.0,0,1,0,0,0,0.0,,,,,0,
694,Fred Thomas,31,NOR,RCB,15,7,0,0,0,0,5.0,0,0,2,0,0,0.0,48.0,46.0,2.0,1.0,0,
695,Jerome Bettis,32,PIT,RB,15,6,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,"PB,AP CPoY-4"
696,Dwaine Carpenter,28,SFO,LCB,15,6,1,31,0,31,5.0,1,0,1,80,1,2.0,55.0,50.0,5.0,3.0,0,
697,Kevin Kaesviharn,28,CIN,SS,15,6,0,0,0,0,8.0,0,0,1,3,1,0.0,66.0,50.0,16.0,2.0,0,
698,Donnie Nickey,24,TEN,SS,15,6,0,0,0,0,1.0,0,0,0,0,0,0.0,38.0,29.0,9.0,1.0,0,
699,Amos Zereoue,28,OAK,RB,15,6,0,0,0,0,0.0,0,1,0,0,0,0.0,,,,,0,
700,Tim Brown,38,TAM,WR,15,4,0,0,0,0,0.0,0,2,0,0,0,0.0,,,,,0,
701,Taylor Jacobs,23,WAS,WR,15,4,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
702,William Joseph,25,NYG,DT,15,4,0,0,0,0,2.0,0,0,0,0,0,2.0,33.0,27.0,6.0,12.0,0,
703,Terrance Shaw,31,MIN,DB,15,4,1,22,0,22,5.0,0,0,0,0,0,0.0,35.0,31.0,4.0,0.0,0,
704,Jerry DeLoach,27,HOU,DE,15,3,0,0,0,0,2.0,0,0,0,0,0,0.0,25.0,17.0,8.0,3.0,0,
705,Mario Edwards,29,TAM,DB,15,3,0,0,0,0,4.0,0,0,1,0,0,0.0,27.0,22.0,5.0,0.0,0,
706,Melvin Fowler,25,CLE,C,15,3,0,0,0,0,,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
707,Reggie Howard,27,MIA,DB,15,3,0,0,0,0,4.0,1,0,1,0,0,0.0,28.0,19.0,9.0,0.0,0,
708,Rien Long,23,TEN,DT,15,3,0,0,0,0,0.0,0,0,0,0,0,5.0,26.0,21.0,5.0,7.0,0,
709,Ernest Wilford,25,JAX,WR,15,3,0,0,0,0,0.0,0,0,0,0,0,0.0,5.0,4.0,1.0,0.0,0,
710,Anthony Hargrove,21,STL,DE,15,2,0,0,0,0,0.0,1,0,0,0,0,1.0,,,,,0,
711,Jason McKie,24,CHI,FB,15,2,0,0,0,0,0.0,0,1,0,0,0,0.0,5.0,4.0,1.0,0.0,0,
712,Keith Smith,24,DET,DB,15,2,1,2,0,2,4.0,1,0,0,0,0,0.0,39.0,31.0,8.0,0.0,0,
713,Karl Williams,33,ARI,WR,15,2,0,0,0,0,0.0,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
714,Gary Brackett,24,IND,LB,15,1,2,2,0,2,3.0,0,0,0,0,0,0.0,37.0,25.0,12.0,1.0,0,
715,Jason Fisk,32,SDG,DT,15,1,0,0,0,0,2.0,0,0,0,0,0,1.0,30.0,19.0,11.0,3.0,0,
716,Rich Gardner,23,TEN,DB,15,1,1,-1,0,-1,1.0,0,2,0,0,0,0.0,13.0,11.0,2.0,0.0,0,
717,Tommy Hendricks,26,JAX,LB,15,1,0,0,0,0,0.0,0,0,0,0,0,0.0,28.0,22.0,6.0,0.0,0,
718,Brian Howard,23,STL,DT,15,1,0,0,0,0,0.0,0,0,0,0,0,0.0,14.0,8.0,6.0,1.0,0,
719,Alex Lewis,23,DET,LB,15,1,1,33,0,33,3.0,0,0,0,0,0,2.0,59.0,44.0,15.0,3.0,0,
720,Jim Nelson,29,IND,LB,15,1,1,0,0,0,5.0,0,0,2,0,0,0.0,69.0,52.0,17.0,1.0,0,
721,Eric Ogbogu,29,DAL,DE,15,1,0,0,0,0,1.0,1,0,1,0,0,4.5,31.0,26.0,5.0,4.0,0,
722,Will Poole,23,MIA,DB,15,1,0,0,0,0,5.0,0,0,0,0,0,1.0,31.0,26.0,5.0,1.0,0,
723,Jacques Reeves,22,DAL,DB,15,1,0,0,0,0,2.0,0,0,1,0,0,0.0,28.0,25.0,3.0,1.0,0,
724,Benny Sapp,23,KAN,DB,15,1,1,0,0,0,5.0,1,0,0,0,0,0.0,16.0,15.0,1.0,0.0,0,
725,Charlie Anderson,23,HOU,LB,15,0,0,0,0,0,0.0,0,0,1,60,1,0.0,13.0,9.0,4.0,0.0,0,
726,Jesse Chatman,25,SDG,RB,15,0,0,0,0,0,0.0,0,1,0,0,0,0.0,10.0,9.0,1.0,0.0,0,
727,Jarrod Cooper,26,2TM,DB,15,0,0,0,0,0,1.0,0,0,1,0,0,1.0,18.0,17.0,1.0,2.0,0,
727,Jarrod Cooper,26,CAR,DB,6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,1.0,1.0,0.0,0,
727,Jarrod Cooper,26,OAK,DB,9,0,0,0,0,0,1.0,0,0,1,0,0,1.0,16.0,16.0,0.0,2.0,0,
728,Kevin Curtis,26,STL,WR,15,0,0,0,0,0,0.0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0,
729,Keith Davis,26,DAL,DB,15,0,0,0,0,0,0.0,2,0,0,0,0,0.0,19.0,15.0,4.0,0.0,0,
730,Jared DeVries,28,DET,DE,15,0,0,0,0,0,1.0,1,0,0,0,0,3.0,25.0,16.0,9.0,2.0,0,
731,Omar Easy,27,KAN,FB,15,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
732,Heath Evans,26,SEA,FB,15,0,0,0,0,0,0.0,0,1,1,0,0,0.0,9.0,7.0,2.0,0.0,0,
733,Steve Gleason,27,NOR,DB,15,0,0,0,0,0,0.0,0,0,0,0,0,0.0,9.0,7.0,2.0,0.0,0,
734,Travis Hall,32,ATL,DE,15,0,0,0,0,0,3.0,1,0,1,0,0,3.0,29.0,22.0,7.0,4.0,0,
735,Karl Hankton,34,CAR,WR,15,0,0,0,0,0,0.0,0,0,0,0,0,0.0,8.0,8.0,0.0,0.0,0,
736,Israel Idonije,24,CHI,DE,15,0,0,0,0,0,1.0,0,0,0,0,0,1.0,21.0,15.0,6.0,4.0,0,
737,Ade Jimoh,24,WAS,DB,15,0,0,0,0,0,0.0,0,0,0,0,0,0.0,16.0,15.0,1.0,0.0,0,
738,Roger Knight,26,NOR,LB,15,0,0,0,0,0,0.0,0,0,0,0,0,0.0,18.0,15.0,3.0,0.0,0,
739,Clint Kriewaldt,28,PIT,LB,15,0,0,0,0,0,0.0,1,0,0,0,0,0.5,18.0,11.0,7.0,1.0,0,
740,Joe Maese,26,BAL,LS,15,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,1.0,2.0,0.0,0,
741,Marquand Manuel,25,SEA,DB,15,0,0,0,0,0,0.0,0,0,0,0,0,0.0,19.0,12.0,7.0,0.0,0,
742,Brandon Mitchell,29,SEA,DE,15,0,0,0,0,0,1.0,0,0,0,0,0,1.0,16.0,13.0,3.0,2.0,0,
743,Mel Mitchell,25,NOR,DB,15,0,0,0,0,0,0.0,0,0,0,0,0,0.0,25.0,23.0,2.0,0.0,0,
744,Dave Moore,35,TAM,TE,15,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
745,Maurice Morris,25,SEA,RB,15,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,5.0,1.0,0.0,0,
746,Harold Morrow,31,BAL,FB,15,0,0,0,0,0,0.0,0,0,0,0,0,0.0,11.0,10.0,1.0,0.0,0,
747,J.J. Moses,25,HOU,WR,15,0,0,0,0,0,0.0,0,1,0,0,0,0.0,,,,,0,
748,Terry Pierce,23,DEN,LB,15,0,0,0,0,0,1.0,1,0,0,0,0,0.0,6.0,5.0,1.0,0.0,0,
749,Terdell Sands,25,OAK,DT,15,0,0,0,0,0,2.0,0,0,0,0,0,0.0,22.0,17.0,5.0,1.0,0,
750,Corey Sears,31,HOU,DE,15,0,0,0,0,0,1.0,0,0,0,0,0,0.0,10.0,5.0,5.0,1.0,0,
751,Siddeeq Shabazz,23,ATL,DB,15,0,0,0,0,0,0.0,0,0,0,0,0,0.0,11.0,9.0,2.0,0.0,0,
752,Ben Steele,26,GNB,TE,15,0,0,0,0,0,0.0,0,0,1,0,0,0.0,15.0,12.0,3.0,0.0,0,
753,Russell Stuvaints,24,PIT,DB,15,0,0,0,0,0,4.0,0,0,1,24,1,0.0,37.0,29.0,8.0,1.0,0,
754,Mike Vanderjagt,34,IND,K,15,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
755,Jimmy Wilkerson,23,KAN,DE,15,0,0,0,0,0,0.0,0,0,0,0,0,0.5,11.0,8.0,3.0,1.0,0,
756,Phillip Buchanon,24,OAK,LCB,14,14,3,69,1,23,9.0,0,2,2,0,0,0.0,59.0,50.0,9.0,1.0,0,
757,Marc Bulger,27,STL,QB,14,14,0,0,0,0,0.0,0,5,0,0,0,0.0,,,,,0,
758,Duane Clemons,30,CIN,LDE,14,14,0,0,0,0,1.0,2,0,0,0,0,6.5,50.0,32.0,18.0,9.0,0,
759,Alge Crumpler,27,ATL,TE,14,14,0,0,0,0,0.0,0,1,0,0,0,0.0,,,,,0,PB
760,Na'il Diggs,26,GNB,RLB,14,14,0,0,0,0,0.0,0,0,0,0,0,1.0,80.0,61.0,19.0,12.0,0,
761,Marshall Faulk,31,STL,RB,14,14,0,0,0,0,0.0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
762,Kelly Gregg,28,BAL,NT,14,14,0,0,0,0,1.0,1,0,1,0,0,1.5,61.0,44.0,17.0,3.0,0,
763,Carlos Hall,25,TEN,RDE,14,14,0,0,0,0,1.0,0,0,1,0,0,2.5,41.0,26.0,15.0,7.0,0,
764,Nick Hardwick,23,SDG,C,14,14,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
765,Nick Harper,30,IND,LCB,14,14,3,12,0,12,8.0,0,0,1,15,0,0.0,77.0,58.0,19.0,1.0,0,
766,Matt Hasselbeck,29,SEA,QB,14,14,0,0,0,0,0.0,0,5,2,-8,0,0.0,0.0,0.0,0.0,0.0,0,
767,E.J. Henderson,24,MIN,MLB,14,14,0,0,0,0,3.0,1,0,0,0,0,1.0,94.0,66.0,28.0,9.0,0,
768,Jeno James,27,MIA,LG,14,14,0,0,0,0,0.0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,
