Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 17_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 23_level_0,Unnamed: 24_level_0
Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
97,Tommy Kelly,32,OAK,RDT,16,16,0.0,0.0,0.0,0.0,2,0,0,1,0,0,1.5,45,25,20,5.0,5.0,0.0,
98,Ryan Kerrigan,24,WAS,LOLB,16,16,1.0,28.0,1.0,28.0,8,2,0,1,0,0,8.5,54,42,12,10.0,14.0,0.0,PB
99,Luke Kuechly,21,CAR,MLB,16,16,2.0,22.0,0.0,25.0,7,0,0,3,9,0,1.0,164,103,61,12.0,1.0,0.0,AP DRoY-1
100,Dawan Landry,30,JAX,SS,16,16,1.0,47.0,0.0,21.0,2,0,0,0,0,0,0.0,100,81,19,0.0,0.0,0.0,
101,Kendall Langford,26,STL,LDT,16,16,0.0,0.0,0.0,0.0,2,0,0,0,0,0,2.0,27,18,9,4.0,6.0,0.0,
102,James Laurinaitis,26,STL,MLB,16,16,2.0,18.0,0.0,18.0,5,0,0,1,4,0,0.5,142,117,25,4.0,2.0,0.0,
103,Paris Lenon,35,ARI,LILB,16,16,1.0,0.0,0.0,0.0,3,1,0,1,0,0,2.0,104,74,30,3.0,6.0,0.0,
104,Keenan Lewis,26,PIT,LCB,16,16,0.0,0.0,0.0,0.0,23,1,0,0,0,0,0.0,71,56,15,2.0,0.0,0.0,
105,Corey Liuget,22,SDG,RDE,16,16,0.0,0.0,0.0,0.0,9,0,0,1,0,0,7.0,51,36,15,11.0,10.0,0.0,
106,Curtis Lofton,26,NOR,MLB,16,16,0.0,0.0,0.0,0.0,6,2,0,2,0,0,1.0,123,82,41,7.0,2.0,0.0,
107,Chris Long,27,STL,LDE,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11.5,33,25,8,15.0,19.0,0.0,
108,Andrew Luck,23,IND,QB,16,16,0.0,0.0,0.0,0.0,0,0,10,2,-3,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP ORoY-2"
109,Danieal Manning,30,HOU,SS,16,16,2.0,59.0,1.0,55.0,8,3,0,1,1,0,1.0,77,59,18,2.0,1.0,0.0,
110,Eli Manning,31,NYG,QB,16,16,0.0,0.0,0.0,0.0,0,0,5,2,0,0,0.0,0,0,0,,,0.0,PB
111,Peyton Manning,36,DEN,QB,16,16,0.0,0.0,0.0,0.0,0,0,2,1,0,0,0.0,0,0,0,,,0.0,"PB,AP-1,AP MVP-2,AP OPoY-2,AP CPoY-1"
112,Brandon Marshall,28,CHI,WR,16,16,0.0,0.0,0.0,0.0,0,0,2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP-1"
113,Doug Martin,23,TAM,RB,16,16,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
114,Jonathan Martin,23,MIA,RT/LT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
115,Rey Maualuga,25,CIN,MLB,16,16,0.0,0.0,0.0,0.0,5,0,0,1,0,0,1.0,122,62,60,1.0,4.0,0.0,
116,Jerod Mayo,26,NWE,LLB,16,16,1.0,0.0,0.0,0.0,3,4,0,1,0,0,3.0,147,88,59,5.0,5.0,0.0,PB
117,Devin McCourty,25,NWE,LCB/FS,16,16,5.0,53.0,0.0,34.0,13,2,1,0,0,0,0.0,82,63,19,3.0,0.0,0.0,
118,Jason McCourty,25,TEN,LCB,16,16,4.0,29.0,0.0,28.0,15,1,0,1,0,0,0.0,92,73,19,4.0,0.0,0.0,
119,Gerald McCoy,24,TAM,LDT,16,16,0.0,0.0,0.0,0.0,2,1,0,1,0,0,5.0,30,23,7,9.0,15.0,0.0,PB
120,Ray McDonald,28,SFO,LDE,16,16,0.0,0.0,0.0,0.0,1,1,0,0,0,0,2.5,38,28,10,5.0,4.0,1.0,
121,Brandon Mebane,27,SEA,RDT,16,16,0.0,0.0,0.0,0.0,3,0,0,1,0,0,3.0,56,31,25,4.0,5.0,0.0,
122,Quintin Mikell,32,STL,SS/FS,16,16,0.0,0.0,0.0,0.0,2,4,0,0,0,0,3.0,101,83,18,3.0,3.0,0.0,
123,Von Miller,23,DEN,LILB,16,16,1.0,26.0,1.0,26.0,2,6,0,0,0,0,18.5,68,55,13,28.0,25.0,0.0,"PB,AP-1,AP DPoY-2"
124,Jeremy Mincey,29,JAX,LDE,16,16,0.0,0.0,0.0,0.0,5,2,0,1,0,0,3.0,41,35,6,7.0,13.0,0.0,
125,Derrick Morgan,23,TEN,LDE,16,16,0.0,0.0,0.0,0.0,5,1,0,1,0,0,6.5,59,35,24,10.0,23.0,0.0,
126,Alfred Morris,24,WAS,RB,16,16,0.0,0.0,0.0,0.0,0,0,4,2,0,0,0.0,0,0,0,0.0,0.0,0.0,AP-2
127,Brandon Myers,27,OAK,TE,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0.0,
128,Chris Myers,31,HOU,C,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
129,Cam Newton,23,CAR,QB,16,16,0.0,0.0,0.0,0.0,0,0,10,3,-8,0,0.0,0,0,0,0.0,0.0,0.0,
130,Rob Ninkovich,28,NWE,LDE,16,16,0.0,0.0,0.0,0.0,0,5,0,4,3,0,8.0,58,32,26,9.0,12.0,0.0,
131,Michael Oher,26,BAL,LT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
132,Calvin Pace,32,NYJ,ROLB,16,16,0.0,0.0,0.0,0.0,2,1,0,1,0,0,3.0,55,35,20,7.0,6.0,0.0,
133,Domata Peko,28,CIN,LDT,16,16,0.0,0.0,0.0,0.0,3,0,0,1,0,0,2.0,53,23,30,5.0,6.0,0.0,
134,Donald Penn,29,TAM,LT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
135,Julius Peppers,32,CHI,RDE,16,16,0.0,0.0,0.0,0.0,2,1,0,4,6,0,11.5,39,32,7,13.0,15.0,0.0,"PB,AP-2"
136,Adrian Peterson,27,MIN,RB,16,16,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP-1,AP MVP-1,AP OPoY-1,AP CPoY-2"
137,Patrick Peterson,22,ARI,LCB,16,16,7.0,64.0,0.0,31.0,16,0,7,5,60,0,0.0,55,52,3,2.0,0.0,0.0,PB
138,Shaun Phillips,31,SDG,LOLB,16,16,0.0,0.0,0.0,0.0,3,2,0,3,0,1,9.5,50,33,17,11.0,14.0,1.0,
139,Ryan Pickett,33,GNB,LDE,16,16,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,51,27,24,2.0,2.0,0.0,
140,Dontari Poe,22,KAN,NT,16,16,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0.0,38,28,10,3.0,3.0,0.0,
141,Christian Ponder,24,MIN,QB,16,16,0.0,0.0,0.0,0.0,0,0,7,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
142,Paul Posluszny,28,JAX,MLB,16,16,3.0,20.0,0.0,13.0,7,2,0,0,0,0,2.0,139,106,33,5.0,5.0,0.0,
143,Glover Quin,26,HOU,FS,16,16,2.0,22.0,0.0,22.0,13,2,0,0,0,0,1.0,84,64,20,6.0,1.0,0.0,
144,Ed Reed,34,BAL,FS,16,16,4.0,78.0,1.0,34.0,15,0,0,3,31,0,0.0,58,49,9,1.0,0.0,0.0,PB
145,Ray Rice,25,BAL,RB,16,16,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
146,Perry Riley,24,WAS,RILB,16,16,0.0,0.0,0.0,0.0,7,1,0,1,0,0,3.5,129,73,56,6.0,5.0,0.0,
147,Philip Rivers,31,SDG,QB,16,16,0.0,0.0,0.0,0.0,0,0,15,2,-8,0,0.0,0,0,0,0.0,0.0,0.0,
148,Dunta Robinson,30,ATL,LCB,16,16,1.0,4.0,0.0,4.0,8,1,0,0,0,0,1.5,80,67,13,7.0,2.0,0.0,
149,Patrick Robinson,25,NOR,RCB,16,16,3.0,99.0,1.0,99.0,18,1,0,0,0,0,1.0,64,53,11,1.0,1.0,0.0,
150,Aaron Rodgers,29,GNB,QB,16,16,0.0,0.0,0.0,0.0,0,0,5,1,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP-2,AP OPoY-3"
151,Dominique Rodgers-Cromartie,26,PHI,LCB,16,16,3.0,14.0,0.0,14.0,16,0,0,0,0,0,0.0,51,43,8,0.0,0.0,0.0,
152,Carlos Rogers,31,SFO,LCB,16,16,1.0,63.0,0.0,63.0,6,0,0,3,63,1,1.0,56,50,6,2.0,2.0,0.0,
153,Antrel Rolle,30,NYG,FS,16,16,2.0,42.0,0.0,22.0,5,1,0,1,0,0,0.0,96,73,23,4.0,0.0,0.0,
154,Tony Romo,32,DAL,QB,16,16,0.0,0.0,0.0,0.0,0,0,6,2,-15,0,0.0,0,0,0,0.0,0.0,0.0,
155,Frostee Rucker,29,CLE,RDE,16,16,0.0,0.0,0.0,0.0,1,1,0,0,0,0,4.0,48,29,19,4.0,6.0,0.0,
156,Matt Ryan,27,ATL,QB,16,16,0.0,0.0,0.0,0.0,0,0,3,0,-2,0,0.0,0,0,0,0.0,0.0,0.0,PB
157,DeMeco Ryans,28,PHI,MLB,16,16,1.0,0.0,0.0,0.0,4,0,0,0,0,0,1.0,113,86,27,15.0,2.0,0.0,
158,Matt Schaub,31,HOU,QB,16,16,0.0,0.0,0.0,0.0,0,0,4,2,-2,0,0.0,0,0,0,0.0,0.0,0.0,PB
